Quận/Huyện,Logic,N/A = Yes,Phường,Đường,Đoạn,VT1,VT2,VT3,VT4,Loại đất
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ UBND xã Long Phước đến giáp Chùa Pháp Hưng ,7200,3300,2300,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ Chùa Pháp Hưng đến ranh giới xã Phước Thái - Long Phước ,5300,2600,2100,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ ranh giới xã Phước Thái - Long Phước đến cầu Thái Thiện ,7200,3300,2300,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ cầu Thái Thiện đến giáp ranh thị xã Phú Mỹ,8300,3600,2300,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Hương lộ 2 đoạn qua xã Tam An ,,4200,2100,1700,1300,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Phùng Hưng (từ Quốc lộ 51 đến giáp ranh huyện Trảng Bom) ,,10000,3600,2300,1600,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Hương lộ 21 ,Đoạn qua xã An Phước ,4800,2300,2000,1600,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Hương lộ 21 ,Đoạn qua xã Tam An ,4200,2100,1800,1600,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường tỉnh 769 ,Đoạn từ đường Trường Chinh đến ranh xã Lộc An - Bình Sơn ,9000,3600,2300,1600,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường tỉnh 769 ,Đoạn qua xã Bình Sơn ,7500,3000,2300,1600,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường tỉnh 769 ,Đoạn qua xã Bình An (từ ranh xã Bình Sơn - Bình An đến giáp UBND xã Bình An) ,5300,2600,1800,1300,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường tỉnh 769 ,Đoạn qua xã Bình An (từ UBND xã đến cầu An Viễn) ,5700,2900,1800,1300,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường tỉnh 769 ,Đoạn qua xã Bình An (từ cầu An Viễn đến giáp Trường Tiểu học Bình An) ,4600,2200,1800,1300,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường tỉnh 769 ,Đoạn qua xã Bình An (từ Trường Tiểu học Bình An đến giáp ranh huyện Thống Nhất) ,5300,2600,1800,1300,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Hương lộ 10 ,Đoạn từ Đường tỉnh 769 đến hết ranh giới Nông trường cao su Bình Sơn ,3600,1800,1600,1300,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Hương lộ 10 ,Đoạn từ ranh giới Nông trường cao su Bình Sơn đến hết ranh giới xã Suối Trầu (cũ) ,3600,1800,1600,1300,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Hương lộ 10 ,Đoạn qua xã Cẩm Đường (từ giáp ranh giới xã Suối Trầu (cũ) đến giáp ranh giới huyện Cẩm Mỹ) ,5100,2500,1800,1300,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường 25B (qua xã Long An) ,,8100,3600,2700,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường vào Cụm công nghiệp Bình Sơn (cũ) ,,7800,3000,2300,1600,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Tôn Đức Thắng (đường khu 12 xã Long Đức) ,,10000,3000,2300,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,"Hương lộ 12 (đường Bà Ký, từ Quốc lộ 51 đến giáp ranh huyện Nhơn Trạch) ",,5100,2500,1800,1300,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường vào UBND xã Phước Bình ,Đoạn từ Quốc lộ 51 đến khu tái định cư ,6000,3000,2300,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường vào UBND xã Phước Bình ,Đoạn tiếp theo đến hết ranh xã Phước Bình ,4200,2100,1600,1200,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường vào UBND xã Bàu Cạn ,Đoạn từ Quốc lộ 51 đến giáp Chùa Long Phước Thọ ,6000,3000,2100,1600,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường vào UBND xã Bàu Cạn ,Đoạn tiếp theo đến đầu ranh giới xã Long Phước - Bàu Cạn (thuộc xã Long Phước) ,4800,2300,1800,1600,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường vào UBND xã Bàu Cạn ,Đoạn từ đầu ranh giới xã Long Phước - Bàu Cạn đến cầu Bản Cù (thuộc xã Bàu Cạn) ,5700,2900,2100,1600,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường vào UBND xã Bàu Cạn ,Đoạn từ cầu Bản Cù đến hết ranh giới xã Bàu Cạn ,3600,1800,1600,1300,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường vào UBND xã Tân Hiệp ,Đoạn từ Quốc lộ 51 đến cầu Suối 1 ,6000,3000,2100,1600,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường vào UBND xã Tân Hiệp ,Đoạn tiếp theo đến hết ranh giới xã ,4600,2200,1700,1300,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ ,,4800,2300,1800,1300,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Vũ Hồng Phô ,,6200,3100,2300,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Bưng Môn qua xã Long An (từ Quốc lộ 51 đến đường tỉnh 769) ,,5700,2900,2100,1600,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Nguyễn Hải (đoạn từ ngã 3 Phước Nguyên đến ranh giới thị trấn Long Thành) ,,5100,2500,2100,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Cầu Xéo - Lộc An (từ giáp ranh thị trấn Long Thành qua Chùa Liên Trì đến đường tỉnh 769) ,,5100,2500,2100,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường liên ấp 7 - ấp 8 (từ Quốc lộ 51 đến đường Phùng Hưng - xã An Phước) ,,3600,1800,1600,1300,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Khu công nghiệp Long Đức (từ Quốc lộ 51 đến ranh Khu công nghiệp Long Đức - xã An Phước) ,,6000,3000,2100,1600,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,"Đường vào Khu dân cư Suối Quýt (ngã ba Suối Quýt đến hồ Cầu Mới, xã Cẩm Đường) ",,3000,1400,1200,900,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường liên xã An Phước - Tam An ,,5100,2500,2100,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường liên xã Long Đức - Lộc An đoạn qua xã Long Đức (từ UBND xã Long Đức qua Nhà máy mủ cao su Long Thành đến đường Lê Quang Định giáp thị trấn Long Thành) ,,4800,2300,2100,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường liên xã Long Đức - Lộc An đoạn qua xã Long Đức (từ Nhà máy mủ cao su đến giáp ranh xã Lộc An) ,,4600,2200,1800,1300,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường liên xã Long Đức - Lộc An đoạn qua xã Lộc An (từ đường tỉnh 769 đến giáp ranh xã Long Đức) ,,4600,2200,1800,1300,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Trần Văn Ơn ,,6900,3300,2300,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường vào Khu khai thác đá xã Long An (từ Quốc lộ 51 đến ranh giới xã Bình Sơn) ,,6000,2300,2100,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Nguyễn Hải (đoạn giáp ranh xã An Phước - thị trấn Long Thành) ,,6200,2300,2100,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Trần Nhân Tông (đoạn giáp ranh xã Lộc An - thị trấn Long Thành) ,,6200,3000,2300,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Lê Quang Định (đoạn giáp ranh xã Long Đức - thị trấn Long Thành) ,,7200,3500,2300,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Võ Thị Sáu đoạn giáp ranh xã Long Đức - thị trấn Long Thành (từ Quốc lộ 51A đến đường liên xã Long Đức - Lộc An) ,,9000,3600,2300,1800,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Ngô Hà Thành (đoạn giáp ranh xã Long An - thị trấn Long Thành) ,,6200,3000,2100,1600,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Hai Bà Trưng (đoạn qua xã Lộc An) ,,15000,6200,4600,3000,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Trần Quang Diệu (từ ranh giới thị trấn Long Thành đến Quốc lộ 51 thuộc xã Long An) ,,5200,2500,2200,1600,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Sân bóng khu 15 đến hết đoạn đường Ráp thuộc xã Long Đức ,,3900,2000,1700,1200,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Đường Suối Le (từ ngã ba Cây Cầy đến hết ranh giới xã Bàu Cạn) ,,2700,1300,1200,1000,ĐẤT Ở NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ ngã 3 đường Phùng Hưng đến Trung tâm huấn luyện chó nghiệp vụ Quân Khuyển (qua xã An Phước),7700,2730,1890,1470,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ Trung tâm huấn luyện chó nghiệp vụ Quân Khuyển đến mũi tàu,6300,2520,1890,1470,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Quốc lộ 51A từ mũi tàu đến giáp ranh thị trấn Long Thành,8400,2730,1890,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Quốc lộ 51B qua xã Long Đức (từ mũi tàu đến giáp ranh thị trấn Long Thành),5810,2730,1890,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Quốc lộ 51B qua xã Lộc An,6300,2730,1890,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn giáp ranh thị trấn Long Thành đến ngã ba đường vào ấp An Lâm,5810,2730,1610,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ ngã ba đường vào ấp An Lâm đến cầu Suối Cả,5040,2450,1610,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ cầu Suối Cả đến giáp UBND xã Long Phước,3570,1750,1470,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ UBND xã Long Phước đến giáp chùa Pháp Hưng,5040,2310,1610,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ chùa Pháp Hưng đến ranh giới xã Phước Thái - Long Phước,3710,1820,1470,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ ranh giới xã Phước Thái - Long Phước đến cầu Thái Thiện,5040,2310,1610,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ cầu Thái Thiện đến giáp ranh thị xã Phú Mỹ,5810,2520,1610,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Hương lộ 2 đoạn qua xã Tam An,,2940,1470,1190,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường Phùng Hưng (từ Quốc lộ 51 đến giáp ranh huyện Trảng Bom),,7000,2520,1610,1120,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Hương lộ 21,Đoạn qua xã An Phước,3360,1610,1400,1120,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Hương lộ 21,Đoạn qua xã Tam An,2940,1470,1260,1120,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường tỉnh 769,Đoạn từ đường Trường Chinh đến ranh xã Lộc An - Bình Sơn,6300,2520,1610,1120,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường tỉnh 769,Đoạn qua xã Bình Sơn,5250,2100,1610,1120,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường tỉnh 769,Đoạn qua xã Bình An (từ ranh xã Bình Sơn-Bình An đến giáp UBND xã Bình An),3710,1820,1260,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường tỉnh 769,Đoạn qua xã Bình An (từ UBND xã đến cầu An Viễn),3990,2030,1260,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường tỉnh 769,Đoạn qua xã Bình An (từ cầu An Viễn đến giáp Trường tiểu học Bình An),3220,1540,1260,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường tỉnh 769,Đoạn qua xã Bình An (từ Trường tiểu học Bình An đến giáp ranh huyện Thống Nhất),3710,1820,1260,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Hương lộ 10,Đoạn từ Đường tỉnh 769 đến hết ranh giới Nông trường cao su Bình Sơn,2520,1260,1120,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Hương lộ 10,Đoạn từ ranh giới Nông trường cao su Bình Sơn đến hết ranh giới xã Suối Trầu (cũ),2520,1260,1120,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Hương lộ 10,Đoạn qua xã Cẩm Đường (từ giáp ranh giới xã Suối Trầu (cũ) đến giáp ranh giới huyện Cẩm Mỹ),3570,1750,1260,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường 25B (qua xã Long An),,5670,2520,1890,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường vào cụm công nghiệp Bình Sơn (cũ),,5460,2100,1610,1120,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường Tôn Đức Thắng (đường khu 12 xã Long Đức),,7000,2100,1610,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,"Hương lộ 12 (đường Bà Ký, từ Quốc lộ 51 đến giáp ranh huyện Nhơn Trạch)",,3570,1750,1260,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường vào UBND xã Phước Bình,Đoạn từ Quốc lộ 51 đến khu tái định cư,4200,2100,1610,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường vào UBND xã Phước Bình,Đoạn tiếp theo đến hết ranh xã Phước Bình,2940,1470,1120,840,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường vào UBND xã Bàu Cạn,Đoạn từ Quốc lộ 51 đến giáp chùa Long Phước Thọ,4200,2100,1470,1120,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường vào UBND xã Bàu Cạn,Đoạn tiếp theo đến đầu ranh giới xã Long Phước - Bàu Cạn (thuộc xã Long Phước),3360,1610,1260,1120,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường vào UBND xã Bàu Cạn,Đoạn từ đầu ranh giới xã Long Phước - Bàu Cạn đến cầu Bản Cù (thuộc xã Bàu Cạn),3990,2030,1470,1120,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường vào UBND xã Bàu Cạn,Đoạn từ cầu Bản Cù đến hết ranh giới xã Bàu Cạn,2520,1260,1120,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường vào UBND xã Tân Hiệp,Đoạn từ Quốc lộ 51 đến cầu Suối 1,4200,2100,1470,1120,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường vào UBND xã Tân Hiệp,Đoạn tiếp theo đến hết ranh giới xã,3220,1540,1190,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,3360,1610,1260,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường Vũ Hồng Phô,,4340,2170,1610,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường Bưng Môn qua xã Long An (từ Quốc lộ 51 đến Đường tỉnh 769),,3990,2030,1470,1120,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường Nguyễn Hải (đoạn từ ngã 3 Phước Nguyên đến ranh giới thị trấn Long Thành),,3570,1750,1470,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường Cầu Xéo - Lộc An (từ giáp ranh thị trấn Long Thành qua chùa Liên Trì đến Đường tỉnh 769),,3570,1750,1470,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường liên ấp 7 - ấp 8 (từ Quốc lộ 51 đến đường Phùng Hưng - xã An Phước),,2520,1260,1120,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường khu công nghiệp Long Đức (từ Quốc lộ 51 đến ranh khu công nghiệp Long Đức - xã An phước),,4200,2100,1470,1120,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường vào khu dân cư Suối Quýt (Ngã ba Suối Quýt đến hồ Cầu Mới xã Cẩm Đường),,2100,980,840,630,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường liên xã An Phước - Tam An,,3570,1750,1470,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường liên xã Long Đức - Lộc An đoạn qua xã Long Đức (từ UBND xã Long Đức qua Nhà máy mủ cao su Long Thành đến đường Lê Quang Định giáp thị trấn Long Thành),,3360,1610,1470,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường liên xã Long Đức - Lộc An đoạn qua xã Long Đức (từ Nhà máy mủ cao su đến giáp ranh xã Lộc An),,3220,1540,1260,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường liên xã Long Đức - Lộc An đoạn qua xã Lộc An (từ Đường tỉnh 769 đến giáp ranh xã Long Đức),,3220,1540,1260,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường Trần Văn Ơn,,4830,2310,1610,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường vào khu khai thác đá xã Long An (từ Quốc lộ 51 đến ranh giới xã Bình Sơn),,4200,1610,1470,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường Nguyễn Hải (đoạn giáp ranh xã An Phước - thị trấn Long Thành),,4340,1610,1470,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường Trần Nhân Tông (đoạn giáp ranh xã Lộc An - thị trấn Long Thành),,4340,2100,1610,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường Lê Quang Định (đoạn giáp ranh xã Long Đức - thị trấn Long Thành),,5040,2450,1610,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường Võ Thị Sáu đoạn giáp ranh xã Long Đức - Thị trấn Long Thành (từ Quốc lộ 51A đến đường liên xã Long Đức - Lộc An),,6300,2520,1610,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường Ngô Hà Thành (đoạn giáp ranh xã Long An - thị trấn Long Thành),,4340,2100,1470,1120,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường Hai Bà Trưng (đoạn qua xã Lộc An),,10500,4340,3220,2100,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường Trần Quang Diệu (từ ranh giới thị trấn Long Thành đến Quốc lộ 51 thuộc xã Long An),,3640,1750,1540,1120,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường Sân bóng khu 15 đến hết đoạn đường Ráp thuộc xã Long Đức,,2730,1400,1190,840,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Đường Suối Le (từ ngã ba Cây Cầy đến hết ranh giới xã Bàu Cạn),,1890,910,840,700,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI NÔNG THÔN"
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ ngã 3 đường Phùng Hưng đến Trung tâm huấn luyện chó nghiệp vụ Quân Khuyển (qua xã An Phước),6600,2340,1620,1260,ĐẤT SẢN XUẤT KINH DOANH TẠI NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ Trung tâm huấn luyện chó nghiệp vụ Quân Khuyển đến mũi tàu,5400,2160,1620,1260,ĐẤT SẢN XUẤT KINH DOANH TẠI NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Quốc lộ 51A từ mũi tàu đến giáp ranh thị trấn Long Thành,7200,2340,1620,1080,ĐẤT SẢN XUẤT KINH DOANH TẠI NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Quốc lộ 51B qua xã Long Đức (từ mũi tàu đến giáp ranh thị trấn Long Thành),4980,2340,1620,1080,ĐẤT SẢN XUẤT KINH DOANH TẠI NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Quốc lộ 51B qua xã Lộc An,5400,2340,1620,1080,ĐẤT SẢN XUẤT KINH DOANH TẠI NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn giáp ranh thị trấn Long Thành đến ngã ba đường vào ấp An Lâm,4980,2340,1380,1080,ĐẤT SẢN XUẤT KINH DOANH TẠI NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ ngã ba đường vào ấp An Lâm đến cầu Suối Cả,4320,2100,1380,1080,ĐẤT SẢN XUẤT KINH DOANH TẠI NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ cầu Suối Cả đến giáp UBND xã Long Phước,3060,1500,1260,1080,ĐẤT SẢN XUẤT KINH DOANH TẠI NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ UBND xã Long Phước đến giáp chùa Pháp Hưng,4320,1980,1380,1080,ĐẤT SẢN XUẤT KINH DOANH TẠI NÔNG THÔN
Huyện Long Thành,Đường + Đoạn,,,Quốc lộ 51,Đoạn từ chùa Pháp Hưng đến ranh giới xã Phước Thái - Long Phước,3180,1560,1260,1080,ĐẤT SẢN XUẤT KINH DOANH TẠI NÔNG THÔN
